"","state_county","fips","state","abbr","start.date","end.date","duration","count.max","sr","r0","r0.Pr","r0.ave3","r0.ave5","r0.est","r0.est.se","r0.est.ave3","r0.est.ave5","r0.u95","r0.u66","r0.l66","r0.l95","r1","r1.Pr","r1.est","r1.est.se","r1.u95","r1.u66","r1.l66","r1.l95","rmax","rmax.est","rmax.u95","rmax.u66","rmax.l66","rmax.l95","rmin","rmin.est","rmin.u95","rmin.u66","rmin.l66","rmin.l95"
"31","MA_Norfolk",25021,"Massachusetts","MA",2020-03-08,2020-05-05,59,3.58351893845611,0.024493475999869,0.10749523932088,0.000599930366556158,0.108198709854366,0.10636686326878,0.0979284064754993,0.0372550562577607,0.0979269002522181,0.0979697790466326,0.160773540791297,0.133250305413276,0.0557563960887634,0.0160662471593105,-0.00177244473382164,0.00394545195662221,-0.0558793878868523,0.0372550562577607,0.0118019237161229,-0.0193674183652952,-0.0869061557094943,-0.115681295867778,0.129221089382785,0.154427795922477,0.217584035423739,0.185295264711438,0.123669885031096,0.0656604438563202,-0.0425563174170941,-0.0613741464110057,0.0052092020415529,-0.0319614736433003,-0.0911372043849234,-0.118744526119446
"32","NH_Grafton",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","WA_Walla Walla",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","CA_Contra Costa",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","NC_Wake",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","NJ_Bergen",34003,"New Jersey","NJ",2020-02-29,2020-05-05,67,4.36944785246702,0.024516362029866,0.146628324735711,0.000601052007179454,0.146469152754367,0.145437357367714,0.134329923074526,0.0389333511560889,0.134345738581172,0.13444141166231,0.2045395356859,0.171629353289065,0.0905213651754189,0.0479951662318885,-0.0361186351826979,0.00507562667649413,-0.0448605100505123,0.0389333511560889,0.0237685547680557,-0.00107692051070036,-0.084929169246428,-0.121612411005732,0.12845163208043,0.160571042869653,0.235400434093775,0.194496754416004,0.118616692598674,0.0852342289917794,-0.0228095244769449,-0.0502327850284433,0.0283733919946065,-0.00987392048112452,-0.0895410409682014,-0.130676967243865
"37","NY_Westchester",36119,"New York","NY",2020-03-06,2020-05-05,61,4.86753445045558,0.023898812201237,0.139035465663341,0.000571153224629994,0.138791611946374,0.137587980186708,0.147026061956137,0.0411735257824058,0.147012308422861,0.147054584837489,0.221135711548684,0.185952953647631,0.104241487571412,0.0400399503238778,-0.0661301176847726,0.00586382885527972,-0.051590360935525,0.0411735257824058,0.0411819355275984,-0.0124937440828726,-0.0918162328338885,-0.13725110010157,0.0798304636034777,0.166024335538452,0.233663194387267,0.204111793366246,0.127641988594048,0.0813900746235588,-0.0627572579698081,-0.0572711915201224,0.0276644172519861,-0.0229519733575896,-0.0948921119948439,-0.133072342209804
"38","TX_Fort Bend",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","WA_Chelan",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","CO_Douglas",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","CO_Jefferson",8059,"Colorado","CO",2020-03-07,2020-05-05,60,2.39789527279837,0.02,0.0448773208784039,4e-04,0.0450003630192538,0.0433340116239602,0.0271408059163886,0.0345212379761357,0.0271510660840229,0.0271431599965261,0.0872226017528786,0.0643607343419621,-0.00796147849482289,-0.0488987632665681,0.032403248600651,0.00351759979456614,0.0181787874237868,0.0345212379761357,0.0763610653273964,0.0482264616446089,-0.00886428138716652,-0.0300850328583295,0.0429351795768217,0.0271757494817732,0.088290705268229,0.0640274292388846,-0.00836007264414269,-0.0464448145632375,0.0681654949594532,-0.00348248362031146,0.046550780008205,0.0248073184940865,-0.0329481117417846,-0.0620676203258803
"42","FL_Santa Rosa",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","MD_Montgomery",24031,"Maryland","MD",2020-03-13,2020-05-05,54,3.40119738166216,0.02,0.139992882532019,4e-04,0.140367360196378,0.139910290789077,0.133995184747409,0.0299071432207763,0.133946992510337,0.133771603914959,0.185797609388061,0.164908155377082,0.103779431421925,0.0703427254678278,0.0021928767042767,0.0025030359592875,-0.00316452394766148,0.0299071432207763,0.0358102246679244,0.0225550805356303,-0.0243357482455459,-0.054852685621798,0.139992882532019,0.133995184747409,0.185797609388061,0.164908155377082,0.103779431421925,0.0703427254678278,-0.0122993462386919,-0.017422176960447,0.0368886887482175,0.00956978720435925,-0.0408671870044343,-0.0742652004990588
"44","MA_Middlesex",25017,"Massachusetts","MA",2020-03-08,2020-05-05,59,4.26267987704132,0.02,0.0773649412480114,4e-04,0.0767006945182377,0.0758070114965796,0.125596083373491,0.0357511173542478,0.125642143549453,0.125791425403554,0.195322597110386,0.156593691510379,0.0907721736544509,0.0427645189922493,-0.0394533806597106,0.00244238475710186,-0.0452156165936644,0.0357511173542478,0.00215956284283264,-0.0208739145602762,-0.0715717472106665,-0.0900088502308782,0.140086077705791,0.17050955017016,0.218059829946516,0.197181676053256,0.147845050025977,0.102716521090741,-0.0243388062573862,-0.0482819439223838,0.00327639650868804,-0.0218428378349669,-0.0724367831396233,-0.119973414897135
"45","NV_Clark",32003,"Nevada","NV",2020-03-04,2020-05-05,63,3.04452243772342,0.02,0.0587077588132197,4e-04,0.0588401959367896,0.0585785923953463,0.060720901321288,0.0308910940859208,0.0607106400203104,0.060599148597377,0.113097614196762,0.0903013870798544,0.0304059599535012,0.000534551597181576,-0.0132042816926991,0.00402689436748535,-0.0103824318331674,0.0308910940859208,0.0478916677461915,0.0216675342859809,-0.0410310335107506,-0.0986304552880548,0.0554334538264969,0.0623995958665073,0.120124895662201,0.0955341516004981,0.0309522137462261,-0.00385078771395109,-0.00112580793569481,-0.0122840545235082,0.0523072218154342,0.0167230275721347,-0.0468905466746928,-0.098799122482123
"46","NV_Washoe",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","NY_Nassau",36059,"New York","NY",2020-03-01,2020-05-05,66,5.55295958492162,0.0257509708412388,0.201083254276315,0.000663112499266331,0.20117332101891,0.199766480568449,0.192872613845223,0.0395317742339921,0.192874368976983,0.19280352154374,0.271978126079641,0.229788578673282,0.157029748070192,0.106361716862703,-0.0658659357847202,0.00641899560488998,-0.0521586010767594,0.0395317742339921,0.0187972270845669,-0.0128217765945984,-0.0916548159568247,-0.145110937353388,0.201482118753762,0.192877879240503,0.272215313419271,0.228761495808383,0.157272326700432,0.105789358736807,-0.0658659357847202,-0.0521586010767594,0.0187972270845669,-0.0128217765945984,-0.0916548159568247,-0.145110937353388
"48","TN_Williamson",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","TX_Harris",48201,"Texas","TX",2020-03-09,2020-05-05,58,2.39789527279837,0.0309415629021377,0.0935990146609387,0.000957380314826944,0.0924824864521263,0.0930818365132024,0.0854841818774452,0.0397630010556074,0.0853935849685414,0.0849255712165675,0.162429868575138,0.120883447436886,0.0408608255625051,-0.00787413796981333,-0.0926544690435042,0.00703631571874292,-0.0840927087683544,0.0397630010556074,-0.00644453321229157,-0.0396101466015776,-0.125895109327971,-0.170812869614737,0.0935990146609387,0.0854841818774452,0.162429868575138,0.120883447436886,0.0408608255625051,-0.00787413796981333,-0.0803624578075564,-0.0922418459146193,-0.0120303269246834,-0.0473568662983472,-0.134811855432428,-0.168790255394654
"50","AZ_Pinal",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","CA_Yolo",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","CO_Denver",8031,"Colorado","CO",2020-03-09,2020-05-05,58,3.40119738166216,0.02,0.0812963735064566,4e-04,0.0811139799705671,0.0804062889590999,0.0652167276560733,0.0372095001959456,0.0652177590183543,0.0652262823469983,0.142355067770283,0.101098905824006,0.0286292682254982,-0.0264968468509978,0.0147964216588443,0.00384134839853262,0.00919867335456367,0.0372095001959456,0.0598382394947171,0.0417038677048378,-0.0240176129104942,-0.0691385063302286,0.0833786050380451,0.0655864399595371,0.141876614927214,0.105252462235573,0.0252837626159273,-0.0307644239913743,0.0491220818222875,-0.00442950923639625,0.0607749260884373,0.0264348201865881,-0.0349181289674642,-0.0810795204008504
"53","CO_Eagle",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","CO_El Paso",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","FL_Broward",12011,"Florida","FL",2020-03-07,2020-05-05,60,2.89037175789616,0.02,0.0956534582818483,4e-04,0.0958954597215175,0.0951546014676125,0.0965693169092444,0.0300841636327822,0.0965507515565478,0.096548845511914,0.155018296978007,0.129909951938209,0.0676435813566783,0.0418518082894571,-0.073101302984643,0.00435282616267214,-0.0330387130447379,0.0300841636327822,0.0318420513597703,-0.000749852958721983,-0.0659850339834903,-0.0955905570003917,0.0956534582818483,0.0965693169092444,0.155018296978007,0.129909951938209,0.0676435813566783,0.0418518082894571,-0.0512265814789315,-0.0357649144397953,0.0227332258394452,0.000114417275118715,-0.0719396715357112,-0.0988527730762013
"56","FL_Lee",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","GA_Polk",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","HI_Honolulu",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","IN_Marion",18097,"Indiana","IN",2020-03-05,2020-05-05,62,3.40119738166216,0.02,0.115957737993985,4e-04,0.115813254539098,0.114840818990391,0.101010659498181,0.0354238874624194,0.100988685053307,0.100951335670782,0.159665257012241,0.136012025459405,0.0603823361531796,0.0167920760038609,0.0013537394904288,0.00382117257169239,-0.00771355761441279,0.0354238874624194,0.0388374745454977,0.0224346015465001,-0.0359212129259424,-0.0671804587958132,0.146179532099028,0.103505557183088,0.164027720210902,0.142035068105082,0.062986874390304,0.0249600957525531,-0.00916897367129445,-0.00806292911820359,0.04889414599575,0.0202986191757664,-0.0378048075882324,-0.0742229436622385
"60","KY_Fayette",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","MN_Ramsey",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
